id,run_id,goal,summary,tags,score,created_at
274,,Advisor decision for: evaluation memory feedback smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:13:25.559583
275,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:30.221171
276,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:34.945732
277,,Exportable,S,x,0.1,2025-10-28T22:13:35.354043
278,,Advisor decision for: Write a testable function; add unit tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:40.151590
279,,Build FastAPI,web,"fastapi,web",,2025-10-28T22:13:40.186347
280,,Write CLI,cli,cli,,2025-10-28T22:13:40.194346
281,,Web App,build app,web,,2025-10-28T22:13:40.215345
282,,CLI Tool,command line,cli,,2025-10-28T22:13:40.222347
283,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T22:13:40.250346
284,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T22:13:40.257356
285,,Advisor decision for: How to scaffold a repo and add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:44.906846
